-0.000,-0.255,0.923,4.028,-1.770,0.549
0.001,-0.262,0.927,4.944,-1.404,0.854
-0.000,-0.270,0.934,5.676,-1.770,0.916
-0.014,-0.278,0.945,5.676,-2.869,0.488
-0.023,-0.286,0.950,5.249,-3.662,0.366
-0.180,-1.003,1.903,-11.169,14.343,5.432
0.083,-1.756,2.626,-29.053,22.644,18.799
-0.023,-1.838,3.228,-64.087,13.428,33.020
0.150,-2.003,2.692,-112.427,52.063,25.940
0.055,-1.759,2.476,-160.522,43.213,22.705
-0.048,-1.472,2.087,-190.002,37.903,18.188
-0.137,-1.177,1.611,-208.862,37.964,17.395
-0.066,-0.785,1.130,-222.473,37.048,18.005
0.035,-0.682,0.790,-223.328,35.950,19.043
0.144,-0.332,0.335,-221.497,29.480,23.010
0.192,0.148,0.140,-217.468,29.419,21.729
0.206,0.309,-0.171,-200.867,22.827,13.489
0.259,0.575,-0.666,-182.129,15.137,11.047
0.136,0.889,-1.008,-138.062,0.793,7.446
0.038,1.468,-0.865,-65.674,-19.226,-2.075
-0.103,1.205,-0.518,-7.080,-30.945,-17.700
-0.037,1.028,-0.542,19.836,-30.518,-22.827
-0.071,1.258,-0.618,22.705,-25.513,-25.085
-0.170,0.982,-0.279,19.714,-19.348,-22.339
-0.193,0.949,-0.072,7.385,-12.024,-14.526
-0.210,0.945,0.004,-0.305,-7.690,-2.441
-0.241,0.866,0.181,16.968,-11.108,2.686
-0.193,0.636,0.375,41.077,-10.498,0.244
-0.085,0.436,0.496,56.274,-4.944,-1.587
-0.010,0.460,0.374,65.796,-3.235,-0.122
-0.001,0.704,0.134,76.172,-9.216,-1.770
-0.044,0.844,0.004,94.238,-17.090,-8.850
-0.017,0.795,-0.082,116.760,-12.329,-14.343
0.049,0.708,-0.116,138.000,-1.160,-12.939
0.060,0.271,0.256,160.156,5.676,-7.629
0.030,-0.185,0.766,175.415,2.014,5.493
0.015,-0.463,1.001,181.335,-5.371,24.231
-0.014,-0.403,0.898,171.631,-10.437,32.532
-0.017,-0.393,0.880,166.870,-16.663,19.348
0.036,-0.624,1.240,161.682,-15.930,0.000
0.181,-0.804,1.459,153.320,-3.845,-6.287
0.261,-0.790,1.386,139.587,8.301,-4.211
0.211,-0.717,1.296,128.540,11.536,0.488
0.119,-0.860,1.492,123.169,7.996,4.028
0.080,-1.074,1.722,116.333,1.099,8.118
0.018,-1.083,1.792,99.487,-3.113,11.169
0.054,-1.286,2.014,78.308,-3.967,7.507
-0.001,-1.459,2.205,54.626,-5.798,2.625
-0.044,-1.247,1.905,24.780,-4.517,-1.038
-0.102,-0.924,1.597,-0.183,-3.296,-3.967
-0.108,-0.727,1.436,-14.893,-1.648,-6.836
-0.061,-0.483,1.164,-23.560,1.465,-5.676
-0.024,-0.247,0.870,-26.001,3.601,-3.174
