-0.582,-0.672,1.076,80.933,3.662,286.133
-1.102,-0.548,1.282,74.646,-2.808,267.212
-1.555,-0.464,1.474,63.171,-5.493,237.793
-1.865,-0.361,1.584,51.575,-9.460,201.294
-2.076,-0.274,1.627,41.138,-13.245,160.217
-2.129,-0.223,1.665,27.893,-11.475,112.610
-2.099,-0.191,1.679,14.099,-8.667,62.012
-1.877,-0.137,1.613,0.183,-4.639,12.390
-1.136,-0.146,1.401,-8.972,2.380,-25.879
-0.472,-0.171,1.062,-13.672,11.414,-48.340
-0.162,-0.162,0.938,-16.785,8.362,-63.293
-0.001,-0.147,0.934,-23.071,2.502,-77.332
-0.030,-0.176,0.932,-25.940,-4.822,-87.341
-0.112,-0.279,0.949,-27.222,-15.198,-98.450
-0.212,-0.372,0.992,-27.588,-21.851,-107.971
-0.292,-0.427,1.062,-28.625,-25.330,-118.896
-0.307,-0.430,1.084,-31.555,-24.658,-129.822
-0.313,-0.414,1.056,-34.241,-23.804,-141.052
-0.322,-0.415,1.026,-35.645,-22.217,-151.733
-0.269,-0.391,0.975,-36.377,-19.409,-162.659
-0.169,-0.375,0.905,-36.804,-15.625,-171.143
-0.042,-0.341,0.811,-36.316,-10.742,-176.514
0.122,-0.262,0.778,-34.119,-5.798,-178.284
0.315,-0.245,0.803,-31.250,-2.258,-177.734
0.503,-0.180,0.784,-28.625,1.648,-172.729
0.686,-0.142,0.776,-25.940,5.066,-163.757
0.862,-0.121,0.771,-22.400,7.141,-153.381
1.010,-0.124,0.750,-19.165,8.362,-139.893
1.094,-0.126,0.687,-15.686,7.935,-124.268
1.171,-0.116,0.699,-10.986,5.920,-108.032
1.211,-0.117,0.723,-5.737,4.517,-89.294
1.211,-0.083,0.697,-2.319,4.578,-68.848
1.175,-0.082,0.755,1.587,4.822,-47.485
1.081,-0.105,0.822,6.775,4.944,-26.794
0.899,-0.116,0.825,10.925,4.517,-6.958
0.563,-0.116,0.862,13.794,1.465,6.836
0.211,-0.132,0.973,15.320,-3.906,12.756
-0.023,-0.144,1.031,15.198,-6.958,11.780
-0.120,-0.149,1.030,13.855,-7.507,7.629
-0.102,-0.144,1.004,12.451,-6.592,2.869
-0.002,-0.135,0.967,11.597,-4.578,-0.793
0.129,-0.131,0.918,11.047,-2.258,-2.563
0.243,-0.107,0.882,10.925,0.122,-2.319
0.294,-0.095,0.858,11.536,0.977,-1.099
0.293,-0.105,0.887,13.245,-0.854,0.244
